Date,Time_of_Purchase,Branch,City,Region,Product_Line,Customer_Type,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Method,Customer_Rating
2024-01-14,11:16:27,A,New York,East,Sports,Member,In-store,3,531.83,0.01,1579.5351000000003,369.65,UPI,8.1
2023-04-06,11:35:35,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,9,315.36,0.21,2242.2096,601.46,Credit Card,7.4
2024-06-19,13:53:17,A,New York,East,Home & Kitchen,Normal,Online,2,54.18,0.12,95.3568,12.67,Gift Card,4.6
2025-04-30,20:23:47,C,San Francisco,West,Health & Beauty,Normal,In-store,8,359.96,0.19,2332.5408,222.78,Debit Card,9.7
2024-08-31,14:34:12,A,New York,East,Home & Kitchen,Normal,In-store,1,401.59,0.23,309.22429999999997,25.75,Cash,9.8
2023-12-30,15:30:43,C,San Francisco,West,Electronics,Normal,In-store,5,275.05,0.13,1196.4675,253.69,Credit Card,9.2
2023-12-24,17:38:39,C,San Francisco,West,Clothing,Normal,Online,5,528.03,0.15,2244.1274999999996,309.44,Credit Card,4.7
2023-11-19,11:33:54,B,Chicago,Midwest,Electronics,Member,In-store,5,34.18,0.24,129.88400000000001,34.39,Cash,4.8
2025-04-27,13:58:15,A,New York,East,Clothing,Normal,In-store,2,537.46,0.09,978.1772000000001,140.22,Debit Card,4.8
2025-07-13,09:39:35,A,New York,East,Sports,Normal,Online,6,70.79,0.16,356.78159999999997,37.42,Gift Card,6.8
2023-02-19,12:12:56,C,San Francisco,West,Sports,Member,In-store,8,69.69,0.17,462.74159999999995,91.91,Gift Card,6.5
2023-04-29,09:07:19,A,New York,East,Clothing,Member,Online,9,523.17,0.05,4473.103499999999,994.43,Debit Card,7.1
2025-01-19,10:12:43,A,New York,East,Electronics,Normal,In-store,8,170.1,0.09,1238.328,246.95,Gift Card,5.5
2025-11-21,15:35:00,B,Chicago,Midwest,Sports,Normal,Online,2,244.11,0.08,449.16240000000005,117.51,Debit Card,6.6
2023-03-06,21:46:08,A,New York,East,Electronics,Member,In-store,3,554.21,0.01,1646.0037,230.96,Cash,7.3
2024-06-27,20:01:07,B,Chicago,Midwest,Home & Kitchen,Member,In-store,2,145.65,0.08,267.99600000000004,55.08,Gift Card,9.1
2024-04-22,17:30:42,A,New York,East,Sports,Normal,In-store,9,464.7,0.25,3136.7250000000004,535.12,Cash,8.2
2025-10-01,21:00:52,B,Chicago,Midwest,Electronics,Member,In-store,2,91.9,0.08,169.096,16.54,Credit Card,6.0
2024-11-18,17:38:30,C,San Francisco,West,Health & Beauty,Member,In-store,8,504.39,0.1,3631.608,639.91,Credit Card,6.2
2025-05-12,12:09:39,B,Chicago,Midwest,Health & Beauty,Normal,Online,2,490.46,0.14,843.5912,131.67,Credit Card,5.5
2025-03-22,21:02:11,B,Chicago,Midwest,Clothing,Member,In-store,7,379.31,0.22,2071.0326,370.97,Credit Card,7.9
2025-08-06,10:27:47,B,Chicago,Midwest,Electronics,Member,Online,3,351.06,0.21,832.0122000000001,86.67,Credit Card,8.5
2025-04-29,12:43:34,B,Chicago,Midwest,Sports,Normal,Online,6,318.96,0.24,1454.4575999999997,359.31,Cash,7.8
2024-03-02,16:41:25,C,San Francisco,West,Home & Kitchen,Member,In-store,2,57.87,0.05,109.95299999999999,13.84,UPI,8.6
2025-08-02,18:27:39,A,New York,East,Clothing,Member,Online,9,471.9,0.03,4119.686999999999,947.65,Cash,7.3
2025-02-23,12:54:21,A,New York,East,Electronics,Member,Online,6,113.13,0.21,536.2362,117.24,Credit Card,5.9
2024-01-09,17:20:39,B,Chicago,Midwest,Health & Beauty,Member,In-store,6,403.43,0.13,2105.9046,476.83,Gift Card,8.9
2025-06-14,11:38:13,B,Chicago,Midwest,Home & Kitchen,Normal,Online,4,331.13,0.04,1271.5392,349.84,Cash,5.0
2024-06-25,15:47:41,B,Chicago,Midwest,Health & Beauty,Member,In-store,8,148.34,0.2,949.3760000000001,248.42,Gift Card,6.5
2023-01-14,15:44:02,B,Chicago,Midwest,Health & Beauty,Member,Online,6,445.26,0.07,2484.5508,336.52,Gift Card,8.0
2025-07-17,10:28:21,C,San Francisco,West,Electronics,Normal,Online,6,125.98,0.02,740.7624,67.62,Cash,5.9
2024-11-03,15:43:48,C,San Francisco,West,Clothing,Normal,In-store,3,532.94,0.08,1470.9144000000001,365.09,Cash,7.1
2023-04-12,18:30:53,A,New York,East,Home & Kitchen,Normal,In-store,1,63.83,0.03,61.915099999999995,10.09,Credit Card,9.5
2025-09-03,10:31:05,A,New York,East,Home & Kitchen,Normal,Online,3,550.81,0.24,1255.8467999999998,228.1,Gift Card,6.0
2025-10-20,21:39:39,A,New York,East,Clothing,Member,Online,6,444.43,0.02,2613.2484,603.41,Gift Card,5.3
2024-11-19,21:32:32,C,San Francisco,West,Home & Kitchen,Member,In-store,2,282.65,0.23,435.28099999999995,71.44,UPI,8.0
2024-03-01,16:45:28,A,New York,East,Health & Beauty,Member,Online,7,548.59,0.23,2956.9001000000003,524.25,Debit Card,4.8
2025-09-01,10:48:21,B,Chicago,Midwest,Sports,Member,Online,5,289.68,0.01,1433.9160000000002,320.87,Credit Card,9.2
2024-01-24,19:40:27,C,San Francisco,West,Clothing,Member,In-store,3,9.07,0.18,22.3122,2.04,UPI,4.3
2023-06-21,21:33:13,B,Chicago,Midwest,Clothing,Normal,Online,7,334.22,0.22,1824.8412,417.47,Cash,4.4
2024-07-15,20:04:07,B,Chicago,Midwest,Health & Beauty,Normal,Online,9,65.12,0.07,545.0544,142.27,Credit Card,6.0
2025-09-05,12:11:59,A,New York,East,Sports,Member,In-store,1,183.77,0.1,165.393,33.1,Gift Card,4.0
2023-12-22,17:26:30,A,New York,East,Sports,Member,In-store,8,368.64,0.1,2654.208,436.24,Debit Card,5.1
2023-04-09,11:08:34,A,New York,East,Clothing,Normal,Online,8,468.16,0.07,3483.1104,693.61,Gift Card,4.5
2024-05-14,12:27:58,B,Chicago,Midwest,Home & Kitchen,Normal,Online,3,205.21,0.04,591.0047999999999,94.53,Debit Card,4.7
2024-05-25,09:46:34,C,San Francisco,West,Electronics,Normal,Online,2,405.2,0.11,721.256,123.21,Credit Card,6.1
2025-08-20,10:30:59,C,San Francisco,West,Clothing,Member,In-store,5,310.8,0.12,1367.52,192.41,Gift Card,9.8
2025-08-29,13:08:56,B,Chicago,Midwest,Electronics,Member,In-store,5,299.82,0.22,1169.298,139.98,Debit Card,8.2
2025-09-10,19:58:11,B,Chicago,Midwest,Home & Kitchen,Member,In-store,8,509.75,0.19,3303.1800000000003,656.83,Gift Card,7.7
2023-10-19,15:01:19,A,New York,East,Clothing,Member,Online,3,540.46,0.01,1605.1662000000001,422.09,UPI,5.3
2023-11-17,18:08:48,C,San Francisco,West,Electronics,Member,In-store,2,226.87,0.03,440.1278,77.72,Debit Card,7.8
2023-11-21,11:11:34,B,Chicago,Midwest,Sports,Member,Online,5,392.01,0.08,1803.246,351.56,UPI,8.7
2025-09-17,09:18:10,A,New York,East,Health & Beauty,Member,Online,1,47.37,0.22,36.9486,6.25,Debit Card,9.6
2024-02-12,21:23:55,C,San Francisco,West,Sports,Normal,In-store,1,519.99,0.07,483.59069999999997,85.26,Cash,7.8
2025-04-05,19:33:31,B,Chicago,Midwest,Sports,Normal,Online,9,408.28,0.03,3564.2843999999996,513.22,UPI,5.5
2023-01-29,21:37:43,B,Chicago,Midwest,Health & Beauty,Normal,Online,3,482.85,0.15,1231.2675000000002,198.74,UPI,8.8
2025-05-10,10:24:34,A,New York,East,Health & Beauty,Member,Online,3,384.43,0.23,888.0332999999999,194.69,Credit Card,8.7
2023-09-07,16:58:14,C,San Francisco,West,Sports,Normal,Online,7,413.74,0.18,2374.8676000000005,463.25,UPI,5.0
2023-06-25,17:56:11,C,San Francisco,West,Home & Kitchen,Member,Online,3,184.77,0.17,460.07730000000004,128.76,Gift Card,7.1
2023-09-22,19:23:44,B,Chicago,Midwest,Clothing,Member,Online,3,158.32,0.1,427.464,54.03,Gift Card,6.0
2024-07-06,16:38:28,A,New York,East,Home & Kitchen,Normal,In-store,7,366.8,0.08,2362.192,613.29,Debit Card,7.6
2023-04-09,12:04:30,B,Chicago,Midwest,Home & Kitchen,Normal,Online,1,36.72,0.16,30.8448,6.83,Credit Card,8.3
2024-06-24,17:53:57,B,Chicago,Midwest,Clothing,Normal,In-store,7,300.23,0.23,1618.2397,188.65,Credit Card,5.9
2025-01-02,12:06:21,A,New York,East,Sports,Normal,Online,5,55.06,0.13,239.511,46.39,Gift Card,5.3
2025-09-29,21:03:02,C,San Francisco,West,Sports,Normal,Online,5,502.8,0.07,2338.02,373.21,UPI,9.9
2023-07-07,17:58:32,B,Chicago,Midwest,Health & Beauty,Normal,In-store,9,232.78,0.23,1613.1654,390.52,Credit Card,6.9
2025-01-23,18:14:56,B,Chicago,Midwest,Sports,Member,Online,3,532.85,0.18,1310.8110000000001,310.34,Gift Card,8.3
2025-10-29,19:12:02,C,San Francisco,West,Health & Beauty,Member,Online,4,40.71,0.1,146.556,29.46,Debit Card,8.8
2024-05-11,12:06:54,B,Chicago,Midwest,Electronics,Normal,Online,5,476.84,0.12,2098.096,268.37,Gift Card,9.8
2024-02-25,16:06:33,B,Chicago,Midwest,Home & Kitchen,Member,Online,6,24.94,0.21,118.21560000000002,11.15,UPI,5.7
2024-02-01,10:13:44,A,New York,East,Health & Beauty,Normal,Online,7,145.9,0.18,837.4660000000001,160.37,Gift Card,9.2
2023-12-17,19:49:36,B,Chicago,Midwest,Health & Beauty,Normal,In-store,4,515.79,0.13,1794.9491999999998,427.8,Cash,8.9
2024-03-30,09:16:28,B,Chicago,Midwest,Sports,Member,Online,4,562.66,0.14,1935.5503999999999,180.02,Gift Card,8.9
2025-06-26,13:08:12,B,Chicago,Midwest,Clothing,Normal,In-store,2,67.67,0.25,101.505,13.57,UPI,8.6
2025-04-26,14:46:46,B,Chicago,Midwest,Electronics,Member,Online,8,358.65,0.17,2381.4359999999997,248.86,Credit Card,7.7
2025-06-14,09:13:07,C,San Francisco,West,Electronics,Normal,Online,1,330.65,0.15,281.05249999999995,53.67,Debit Card,8.8
2025-09-30,13:07:12,B,Chicago,Midwest,Health & Beauty,Normal,In-store,1,521.54,0.01,516.3245999999999,50.64,Gift Card,7.7
2025-12-13,18:05:43,C,San Francisco,West,Health & Beauty,Member,In-store,3,52.66,0.03,153.24059999999997,22.2,UPI,6.5
2024-11-05,19:04:05,A,New York,East,Home & Kitchen,Normal,Online,9,266.48,0.17,1990.6056,325.72,Credit Card,9.7
2025-12-16,20:04:49,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,1,89.84,0.2,71.872,6.11,Debit Card,8.9
2024-06-03,11:11:51,C,San Francisco,West,Health & Beauty,Member,Online,4,145.04,0.05,551.1519999999999,73.64,Gift Card,8.0
2025-04-25,20:11:19,B,Chicago,Midwest,Home & Kitchen,Member,In-store,9,439.67,0.17,3284.3349,653.17,Cash,9.1
2024-12-05,09:36:19,A,New York,East,Health & Beauty,Normal,In-store,2,431.47,0.13,750.7578000000001,118.2,UPI,8.0
2024-12-22,11:04:00,C,San Francisco,West,Electronics,Normal,In-store,7,285.16,0.22,1556.9736,278.44,Credit Card,7.6
2025-03-23,10:48:22,A,New York,East,Electronics,Normal,In-store,8,93.29,0.06,701.5408,179.91,Credit Card,7.1
2024-05-22,18:56:04,C,San Francisco,West,Home & Kitchen,Normal,In-store,4,225.64,0.02,884.5088,207.65,UPI,7.4
2023-03-04,15:36:23,A,New York,East,Sports,Normal,Online,5,345.33,0.05,1640.3174999999999,407.86,Gift Card,6.4
2024-05-21,13:12:40,B,Chicago,Midwest,Sports,Member,Online,4,41.77,0.1,150.372,21.76,Gift Card,8.6
2023-06-12,12:26:24,B,Chicago,Midwest,Home & Kitchen,Member,In-store,7,309.39,0.05,2057.4435,289.54,Debit Card,5.0
2025-06-29,12:40:47,C,San Francisco,West,Health & Beauty,Member,Online,7,588.57,0.03,3996.3903000000005,1026.12,UPI,6.4
2024-05-16,17:14:03,B,Chicago,Midwest,Clothing,Normal,In-store,4,104.39,0.14,359.1016,28.74,Credit Card,5.3
2023-05-22,20:43:53,A,New York,East,Health & Beauty,Normal,In-store,7,551.7,0.13,3359.8530000000005,808.56,UPI,8.4
2025-10-14,19:32:06,A,New York,East,Clothing,Normal,Online,2,233.15,0.13,405.681,80.93,Credit Card,9.7
2024-05-04,14:01:30,A,New York,East,Clothing,Normal,Online,5,270.52,0.23,1041.502,94.87,Gift Card,9.5
2023-02-19,16:10:30,A,New York,East,Health & Beauty,Normal,In-store,6,34.43,0.17,171.46139999999997,39.79,Cash,6.7
2023-06-30,16:05:28,C,San Francisco,West,Home & Kitchen,Normal,In-store,8,544.38,0.23,3353.3808,766.58,UPI,4.5
2025-08-14,11:36:13,B,Chicago,Midwest,Sports,Member,In-store,7,327.57,0.06,2155.4105999999997,568.49,UPI,8.5
2024-01-28,18:30:33,C,San Francisco,West,Home & Kitchen,Member,In-store,3,203.25,0.24,463.41,63.34,Gift Card,4.1
2024-12-28,14:54:11,C,San Francisco,West,Home & Kitchen,Normal,In-store,2,314.45,0.17,521.987,74.58,UPI,9.0
2023-09-10,11:36:29,B,Chicago,Midwest,Home & Kitchen,Member,In-store,3,573.85,0.16,1446.102,289.03,Gift Card,6.4
2023-12-21,16:54:39,C,San Francisco,West,Clothing,Member,In-store,4,599.04,0.12,2108.6207999999997,401.02,Debit Card,8.9
2025-10-11,12:28:31,A,New York,East,Clothing,Member,Online,8,378.49,0.2,2422.3360000000002,480.76,Debit Card,9.3
2025-10-02,14:12:47,A,New York,East,Clothing,Normal,In-store,3,423.91,0.19,1030.1013,195.17,Debit Card,9.4
2024-06-10,13:35:37,B,Chicago,Midwest,Sports,Member,In-store,6,297.19,0.11,1586.9946,158.18,Gift Card,9.8
2023-06-06,13:41:48,A,New York,East,Home & Kitchen,Member,Online,9,501.11,0.16,3788.3915999999995,640.76,Credit Card,8.9
2023-06-27,18:24:32,A,New York,East,Electronics,Normal,In-store,2,533.6,0.01,1056.528,131.9,UPI,8.4
2023-09-15,13:02:32,C,San Francisco,West,Electronics,Normal,Online,3,502.43,0.05,1431.9254999999998,396.77,Debit Card,6.3
2025-04-12,10:04:00,C,San Francisco,West,Electronics,Member,Online,2,147.95,0.02,289.98199999999997,50.66,UPI,4.9
2025-06-30,14:18:52,C,San Francisco,West,Electronics,Member,In-store,2,426.19,0.1,767.142,187.27,Credit Card,5.3
2025-06-30,16:42:58,B,Chicago,Midwest,Health & Beauty,Normal,In-store,5,261.3,0.21,1032.135,247.54,Debit Card,8.3
2025-07-05,18:41:21,A,New York,East,Home & Kitchen,Member,In-store,5,200.63,0.14,862.709,237.85,UPI,8.9
2023-08-13,15:36:13,C,San Francisco,West,Home & Kitchen,Member,Online,7,265.25,0.21,1466.8325,213.15,Debit Card,6.1
2024-09-22,12:27:13,A,New York,East,Sports,Normal,In-store,1,529.23,0.05,502.7685,126.07,Debit Card,5.6
2023-04-11,12:27:38,B,Chicago,Midwest,Clothing,Normal,Online,5,541.48,0.19,2192.994,483.18,Cash,6.4
2024-05-11,17:07:46,A,New York,East,Clothing,Normal,In-store,1,112.56,0.03,109.1832,28.14,Cash,4.8
2025-01-25,11:51:43,B,Chicago,Midwest,Electronics,Normal,In-store,7,164.95,0.09,1050.7314999999999,183.71,Debit Card,5.9
2024-03-23,11:00:53,C,San Francisco,West,Home & Kitchen,Member,In-store,1,472.5,0.1,425.25,81.75,Cash,8.5
2025-10-18,09:50:43,A,New York,East,Clothing,Normal,In-store,3,579.38,0.05,1651.2329999999997,149.36,Debit Card,9.5
2023-03-27,15:58:53,C,San Francisco,West,Home & Kitchen,Normal,Online,6,583.01,0.1,3148.254,838.41,Gift Card,7.9
2025-03-24,21:18:54,B,Chicago,Midwest,Home & Kitchen,Normal,In-store,6,475.94,0.07,2655.7452,489.29,Gift Card,8.4
2024-09-19,18:42:45,B,Chicago,Midwest,Electronics,Member,Online,3,278.08,0.12,734.1312,205.04,Cash,5.8
2025-01-21,17:32:29,C,San Francisco,West,Home & Kitchen,Normal,In-store,1,593.05,0.12,521.884,68.26,Credit Card,9.3
2024-02-06,19:51:34,B,Chicago,Midwest,Electronics,Normal,Online,1,565.81,0.0,565.81,61.55,UPI,6.1
2023-12-04,21:29:22,C,San Francisco,West,Sports,Normal,In-store,9,255.52,0.08,2115.7056000000002,552.82,Debit Card,8.9
2023-11-26,15:31:59,A,New York,East,Clothing,Normal,In-store,8,584.0,0.02,4578.5599999999995,969.0,Gift Card,9.4
2023-01-21,09:53:53,B,Chicago,Midwest,Electronics,Normal,In-store,6,151.74,0.13,792.0828,117.44,Credit Card,5.9
2025-11-12,18:33:45,A,New York,East,Sports,Normal,In-store,4,112.09,0.17,372.1388,89.67,UPI,9.3
2023-10-11,11:09:06,A,New York,East,Home & Kitchen,Normal,In-store,3,450.96,0.11,1204.0631999999998,106.59,Debit Card,5.9
2025-06-03,09:25:49,C,San Francisco,West,Sports,Normal,In-store,5,205.35,0.14,883.005,72.87,Credit Card,6.9
2025-05-31,21:35:41,B,Chicago,Midwest,Sports,Member,Online,4,418.23,0.15,1421.982,229.12,Credit Card,8.0
2023-12-24,16:47:19,A,New York,East,Electronics,Normal,In-store,7,117.91,0.0,825.37,161.99,Cash,4.2
2025-04-07,20:31:14,B,Chicago,Midwest,Electronics,Member,In-store,9,200.44,0.2,1443.1680000000001,200.1,Gift Card,4.7
2025-11-19,09:57:09,C,San Francisco,West,Clothing,Normal,Online,9,186.91,0.25,1261.6425,109.02,Cash,5.9
2023-06-04,18:11:30,B,Chicago,Midwest,Clothing,Normal,Online,7,491.07,0.03,3334.3652999999995,729.28,Debit Card,9.8
2025-02-20,09:29:25,A,New York,East,Sports,Member,Online,1,389.02,0.1,350.118,63.33,Gift Card,4.3
2024-02-27,11:01:53,A,New York,East,Health & Beauty,Normal,In-store,4,492.46,0.11,1753.1576,443.72,Credit Card,4.6
2023-03-05,13:25:56,A,New York,East,Home & Kitchen,Normal,In-store,7,155.55,0.03,1056.1845,171.83,Credit Card,6.3
2024-08-29,16:27:39,B,Chicago,Midwest,Clothing,Normal,Online,1,94.26,0.22,73.5228,10.93,UPI,5.3
2024-01-20,15:03:42,C,San Francisco,West,Home & Kitchen,Member,In-store,8,40.95,0.2,262.08000000000004,23.27,UPI,9.8
2024-07-16,19:52:08,B,Chicago,Midwest,Sports,Member,In-store,3,287.86,0.13,751.3146,77.62,Credit Card,8.8
2023-11-02,14:54:15,B,Chicago,Midwest,Electronics,Member,In-store,4,86.88,0.0,347.52,54.27,Cash,8.6
2023-01-14,12:49:21,B,Chicago,Midwest,Sports,Member,Online,2,501.16,0.21,791.8328,211.31,Cash,5.0
2025-02-25,16:31:35,A,New York,East,Electronics,Member,In-store,7,563.89,0.09,3591.9793,729.93,Credit Card,4.0
2025-09-29,17:52:14,A,New York,East,Health & Beauty,Member,Online,2,120.41,0.11,214.3298,19.67,Gift Card,6.1
2023-10-20,10:42:27,A,New York,East,Electronics,Member,In-store,5,537.26,0.01,2659.4370000000004,736.66,Cash,4.6
2025-03-05,13:12:05,B,Chicago,Midwest,Health & Beauty,Member,Online,2,9.34,0.06,17.559199999999997,4.91,UPI,5.7
2024-03-02,11:40:48,C,San Francisco,West,Health & Beauty,Member,Online,1,241.9,0.1,217.71,60.1,Debit Card,4.1
2024-06-20,20:34:20,B,Chicago,Midwest,Sports,Member,Online,6,89.92,0.1,485.568,65.61,Gift Card,5.1
2024-09-15,19:35:34,C,San Francisco,West,Sports,Normal,In-store,3,81.11,0.01,240.89669999999998,38.44,Credit Card,5.5
2024-08-13,14:20:51,A,New York,East,Home & Kitchen,Normal,Online,1,563.59,0.14,484.6874,114.55,Debit Card,8.7
2024-05-07,10:15:07,A,New York,East,Electronics,Normal,Online,2,148.2,0.22,231.19199999999998,53.27,Cash,5.7
2025-05-16,15:17:16,B,Chicago,Midwest,Health & Beauty,Member,In-store,7,124.97,0.14,752.3194,117.62,UPI,4.4
2024-04-21,21:44:07,B,Chicago,Midwest,Electronics,Normal,Online,2,84.4,0.0,168.8,36.53,Debit Card,4.9
2024-07-19,13:50:10,A,New York,East,Health & Beauty,Normal,Online,9,221.18,0.01,1970.7138,457.39,Cash,7.4
2025-10-06,21:22:40,A,New York,East,Health & Beauty,Normal,In-store,7,467.45,0.24,2486.8340000000003,201.38,Debit Card,9.8
2024-08-13,10:51:54,A,New York,East,Electronics,Member,Online,4,294.73,0.03,1143.5524,232.97,Debit Card,9.0
2023-01-30,16:44:48,C,San Francisco,West,Home & Kitchen,Member,In-store,5,162.04,0.11,721.078,114.48,Debit Card,8.4
2023-04-05,20:05:10,A,New York,East,Home & Kitchen,Member,In-store,8,303.9,0.14,2090.832,309.01,Cash,10.0
2025-10-30,10:25:07,B,Chicago,Midwest,Sports,Normal,In-store,6,371.98,0.11,1986.3732000000002,547.65,Cash,7.3
2023-08-07,12:21:16,A,New York,East,Health & Beauty,Normal,In-store,8,126.16,0.02,989.0944,129.7,Debit Card,5.5
2025-10-09,09:24:55,A,New York,East,Clothing,Member,Online,2,124.05,0.21,195.999,36.24,Debit Card,8.7
2025-01-24,21:20:48,B,Chicago,Midwest,Clothing,Member,Online,7,279.47,0.18,1604.1578000000002,348.62,Cash,9.6
2024-03-25,14:36:41,C,San Francisco,West,Health & Beauty,Normal,In-store,7,315.27,0.22,1721.3742,253.27,Cash,5.8
2025-06-21,16:11:48,C,San Francisco,West,Electronics,Member,Online,5,364.09,0.07,1693.0184999999997,445.29,UPI,7.3
2025-12-18,19:07:23,B,Chicago,Midwest,Sports,Normal,In-store,8,300.38,0.21,1898.4016000000001,517.43,Gift Card,4.1
2025-06-22,11:04:38,B,Chicago,Midwest,Home & Kitchen,Member,Online,5,546.69,0.03,2651.4465,397.13,Gift Card,7.8
2025-07-10,13:57:36,B,Chicago,Midwest,Home & Kitchen,Member,In-store,1,159.97,0.19,129.5757,28.87,Debit Card,7.0
2024-02-17,10:52:19,A,New York,East,Health & Beauty,Member,Online,6,201.17,0.23,929.4054,103.2,Cash,9.8
2023-01-06,11:02:51,C,San Francisco,West,Sports,Member,In-store,4,151.83,0.09,552.6612,80.06,UPI,6.0
2025-02-20,18:48:56,A,New York,East,Sports,Normal,In-store,1,257.68,0.09,234.48880000000003,30.1,Debit Card,9.0
2024-11-24,18:56:26,C,San Francisco,West,Electronics,Member,In-store,9,73.3,0.19,534.357,145.92,UPI,7.5
2023-12-12,17:17:02,C,San Francisco,West,Home & Kitchen,Member,In-store,1,282.38,0.23,217.4326,47.68,Cash,4.4
2024-11-01,10:24:24,A,New York,East,Health & Beauty,Normal,In-store,5,9.35,0.14,40.205,8.84,Credit Card,9.5
2024-09-15,15:23:32,B,Chicago,Midwest,Clothing,Member,In-store,6,403.56,0.17,2009.7288,452.66,Gift Card,4.8
2023-12-26,10:55:43,C,San Francisco,West,Health & Beauty,Normal,Online,5,160.79,0.17,667.2784999999999,55.49,Debit Card,5.6
2024-06-30,18:14:00,B,Chicago,Midwest,Electronics,Normal,Online,1,44.81,0.19,36.2961,7.46,Debit Card,7.5
2025-08-19,13:17:10,A,New York,East,Clothing,Normal,Online,2,456.75,0.19,739.9350000000001,136.63,Gift Card,6.5
2023-04-08,20:19:51,C,San Francisco,West,Health & Beauty,Member,Online,8,164.78,0.18,1080.9568000000002,285.97,Debit Card,5.8
2023-05-23,21:07:10,A,New York,East,Home & Kitchen,Member,Online,4,17.47,0.01,69.18119999999999,18.5,Credit Card,9.3
2024-06-06,11:37:13,C,San Francisco,West,Health & Beauty,Member,Online,3,504.54,0.11,1347.1218000000001,118.94,Gift Card,4.8
2025-03-23,18:43:46,B,Chicago,Midwest,Home & Kitchen,Normal,Online,7,515.88,0.1,3250.044,482.85,Cash,5.7
2023-09-18,21:42:49,A,New York,East,Clothing,Normal,In-store,9,165.41,0.06,1399.3686,250.0,Debit Card,9.5
2025-08-14,17:00:09,C,San Francisco,West,Electronics,Member,Online,3,482.04,0.12,1272.5856,183.3,Cash,7.9
2024-01-31,15:45:22,B,Chicago,Midwest,Clothing,Normal,Online,4,478.05,0.16,1606.248,169.28,Cash,6.1
2025-04-29,09:04:48,B,Chicago,Midwest,Electronics,Normal,Online,8,275.3,0.25,1651.8000000000002,217.61,Credit Card,6.2
2024-03-23,19:58:52,C,San Francisco,West,Clothing,Member,In-store,7,281.23,0.18,1614.2602000000002,277.4,Gift Card,9.7
2024-11-05,15:52:49,C,San Francisco,West,Sports,Normal,Online,9,227.21,0.11,1819.9521000000002,177.69,Gift Card,7.4
2025-11-24,14:06:38,B,Chicago,Midwest,Sports,Member,In-store,8,227.75,0.18,1494.0400000000002,251.5,Cash,7.3
2024-02-24,18:24:57,C,San Francisco,West,Clothing,Normal,Online,9,172.54,0.22,1211.2308,97.91,Credit Card,7.9
2023-08-05,10:19:16,B,Chicago,Midwest,Health & Beauty,Member,In-store,2,239.27,0.13,416.32980000000003,68.57,Credit Card,7.3
2025-04-02,09:59:20,C,San Francisco,West,Electronics,Member,Online,4,523.32,0.01,2072.3472,451.99,Cash,7.1
2023-08-08,19:11:47,C,San Francisco,West,Electronics,Normal,In-store,4,85.17,0.2,272.54400000000004,73.43,Credit Card,4.6
2025-01-10,20:55:04,A,New York,East,Clothing,Normal,Online,6,475.12,0.11,2537.1408,568.21,Gift Card,8.7
2023-01-14,21:46:09,C,San Francisco,West,Home & Kitchen,Member,In-store,7,247.86,0.19,1405.3662000000002,138.06,UPI,8.6
2023-12-17,18:02:33,A,New York,East,Sports,Normal,In-store,9,484.65,0.17,3620.3354999999992,318.61,Gift Card,9.6
2025-09-03,19:34:31,C,San Francisco,West,Health & Beauty,Member,In-store,4,445.56,0.23,1372.3248,193.35,UPI,7.9
2023-10-15,18:11:11,B,Chicago,Midwest,Health & Beauty,Member,Online,3,452.81,0.21,1073.1597000000002,230.21,Debit Card,8.5
2024-01-17,14:56:41,B,Chicago,Midwest,Sports,Normal,Online,5,361.56,0.14,1554.7079999999999,182.27,Gift Card,9.7
2023-07-02,10:18:37,B,Chicago,Midwest,Electronics,Member,In-store,8,117.35,0.22,732.264,167.41,Credit Card,6.1
2024-06-09,17:06:40,C,San Francisco,West,Sports,Normal,Online,3,202.21,0.15,515.6355,103.58,Credit Card,6.8
2025-09-26,12:19:00,C,San Francisco,West,Electronics,Member,Online,4,426.13,0.24,1295.4352,339.34,Cash,5.7
2023-11-02,15:48:40,B,Chicago,Midwest,Clothing,Member,Online,5,346.96,0.08,1596.016,439.19,Cash,9.9
2023-11-26,17:43:40,C,San Francisco,West,Sports,Normal,Online,1,542.43,0.1,488.18699999999995,106.74,Debit Card,5.2
2024-11-17,21:46:18,A,New York,East,Home & Kitchen,Normal,In-store,3,448.04,0.14,1155.9432000000002,290.01,Debit Card,5.6
2023-10-02,19:15:50,C,San Francisco,West,Electronics,Member,In-store,7,324.51,0.17,1885.4030999999998,494.42,Debit Card,5.0
2023-11-15,10:19:12,A,New York,East,Home & Kitchen,Member,Online,8,18.27,0.05,138.852,26.83,Gift Card,7.9
2025-06-07,18:14:03,C,San Francisco,West,Electronics,Member,In-store,3,408.25,0.03,1188.0075,195.7,Debit Card,6.6
2024-10-30,14:01:19,B,Chicago,Midwest,Health & Beauty,Member,Online,1,36.77,0.15,31.2545,4.43,Credit Card,9.4
2024-03-29,20:11:21,C,San Francisco,West,Clothing,Normal,In-store,7,264.25,0.04,1775.76,262.47,Credit Card,9.2
2023-02-02,20:24:36,A,New York,East,Clothing,Normal,Online,7,75.97,0.22,414.7962,80.78,Credit Card,6.1
2023-09-20,16:11:14,B,Chicago,Midwest,Clothing,Member,Online,8,211.93,0.16,1424.1696,383.7,Credit Card,4.2
